ville,prix_appartement,min_appartement,max_appartement,prix_maison,min_maison,max_maison,loyer_appartement,loyer_min_appartement,loyer_max_appartement,loyer_maison,loyer_min_maison,loyer_max_maison,city
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LICHOS (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LICQ ATHEREY (64560)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LIMENDOUS (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LIVRON (64530)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOHITZUN OYHERCQ (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOMBIA (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LONCON (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LONS (64140)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOUBIENG (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOUHOSSOA (64250)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOURDIOS ICHERE (64570)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOURENTIES (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOUVIE JUZON (64260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOUVIE SOUBIRON (64440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LOUVIGNY (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUC ARMAU (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUCARRE (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUCGARIER (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUCQ DE BEARN (64360)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LURBE ST CHRISTAU (64660)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUSSAGNET LUSSON (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LUXE SUMBERRAUTE (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LYS (64260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MACAYE (64240)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MALAUSSANNE (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MASCARAAS HARON (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MASLACQ (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MASPARRAUTE (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MASPIE LALONQUERE JUILLACQ (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MAUCOR (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MAULEON LICHARRE (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MAURE (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MAZERES LEZONS (64110)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MAZEROLLES (64230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MEHARIN (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MEILLON (64510)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MENDIONDE (64240)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MENDITTE (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MENDIVE (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MERACQ (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MERITEIN (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MESPLEDE (64370)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MIALOS (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MIOSSENS LANUSSE (64450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MIREPEIX (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOMAS (64230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOMY (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONASSUT AUDIRACQ (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONCAUP (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONCAYOLLE LARRORY MENDIBIEU (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONCLA (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONEIN (64360)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONPEZAT (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONSEGUR (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONT (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ARANCE (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,GOUZE (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LENDRESSE (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTAGUT (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTANER (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTARDON (64121)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTAUT (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONT DISSE (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTFORT (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTORY (64470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MORLAAS (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MORLANNE (64370)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOUGUERRE (64990)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOUHOUS (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOUMOUR (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MOURENX (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MUSCULDY (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NABAS (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NARCASTET (64510)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NARP (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NAVAILLES ANGOS (64450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NAVARRENX (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NAY (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NOGUERES (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,NOUSTY (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OGENNE CAMPTORT (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OGEU LES BAINS (64680)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OLORON STE MARIE (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORAAS (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORDIARP (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OREGUE (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORIN (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORION (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORRIULE (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORSANCO (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ORTHEZ (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,STE SUZANNE (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OS MARSILLON (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSSAS SUHARE (64470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSSE EN ASPE (64490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSSENX (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSSERAIN RIVAREYTE (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSSES (64780)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OSTABAT ASME (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OUILLON (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OUSSE (64320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,OZENX MONTESTRUCQ (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTESTRUCQ (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PAGOLLE (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PARBAYSE (64360)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PARDIES (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PARDIES PIETAT (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PAU (64000)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PEYRELONGUE ABOS (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PIETS PLASENCE MOUSTROU (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,POEY DE LESCAR (64230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,POEY D OLORON (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,POMPS (64370)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PONSON DEBAT POUTS (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PONSON DESSUS (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PONTACQ (64530)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PONTIACQ VIELLEPINTE (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PORTET (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,POULIACQ (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,POURSIUGUES BOUCOUE (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PRECHACQ JOSBAIG (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PRECHACQ NAVARRENX (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PRECILHON (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,PUYOO (64270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,RAMOUS (64270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,REBENACQ (64260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,RIBARROUY (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,RIUPEYROUS (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,RIVEHAUTE (64190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,RONTIGNON (64110)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ROQUIAGUE (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ABIT (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ARMOU (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BOES (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST CASTIN (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,STE COLOME (64260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST DOS (64270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,STE ENGRACE (64560)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ESTEBEN (64640)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ETIENNE DE BAIGORRY (64430)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST FAUST (64110)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GIRONS EN BEARN (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GLADIE ARRIVE MUNEIN (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GOIN (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JAMMES (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN DE LUZ (64500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN LE VIEUX (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN PIED DE PORT (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN POUDGE (64330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JUST IBARRE (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST LAURENT BRETAGNE (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MARTIN D ARBEROUE (64640)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MARTIN D ARROSSA (64780)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,EYHARCE (64780)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MEDARD (64370)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MICHEL (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PALAIS (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PE DE LEREN (64270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PEE SUR NIVELLE (64310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PIERRE D IRUBE (64990)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST VINCENT (64800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SALIES DE BEARN (64270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SALLES MONGISCARD (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SALLESPISSE (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAMES (64520)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAMSONS LION (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SARE (64310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SARPOURENX (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SARRANCE (64490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUBOLE (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUCEDE (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUGUIS ST ETIENNE (64470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAULT DE NAVAILLES (64300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVAGNON (64230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVELADE (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVETERRE DE BEARN (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEBY (64410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEDZE MAUBECQ (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEDZERE (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEMEACQ BLACHON (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SENDETS (64320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SERRES CASTET (64121)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SERRES MORLAAS (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SERRES STE MARIE (64170)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEVIGNACQ MEYRACQ (64260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEVIGNACQ (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SIMACOURBE (64350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SIROS (64230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SOUMOULOU (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SOURAIDE (64250)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SUHESCUN (64780)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SUS (64190)
